trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,position_size,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason
75e3c736-a10e-44a6-8661-2fc0134bca85,2025-11-25 09:42:00-05:00,2025-11-25 09:42:00-05:00,2025-11-25,2025-11,SPY,Session_Open_Scalp,SHORT,SCALP,A,668.2049755859375,671.5661004638671,671.5661004638671,128.0,-430.22398437498487,1000.0,-0.4302239843749849,2,-0.4302239843749849,11.931243358459565,loss,SL
8e1d3d8c-6b54-4d02-876a-c70a5628a8d5,2025-11-25 09:41:00-05:00,2025-11-25 09:41:00-05:00,2025-11-25,2025-11,SPY,Session_Open_Scalp,SHORT,SCALP,A,668.75001953125,672.1138696289062,672.1138696289062,128.0,-430.5728124999878,1000.0,-0.4305728124999878,2,-0.4305728124999878,11.500670545959577,loss,SL
4aea59fb-932b-4e82-8bd7-7ddf0478dc0e,2025-11-25 09:40:00-05:00,2025-11-25 09:40:00-05:00,2025-11-25,2025-11,SPY,Session_Open_Scalp,SHORT,SCALP,A,668.8800244140625,672.2445245361328,672.2445245361328,128.0,-430.6560156249907,1000.0,-0.4306560156249907,2,-0.4306560156249907,11.070014530334587,loss,SL
4481ff26-455c-4235-9312-98fffb7ce0bf,2025-11-25 11:40:00-05:00,2025-11-25 11:40:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,671.0600170898438,674.4354171752929,674.4354171752929,139.0,-469.1806118774231,1000.0,-0.46918061187742305,2,-0.46918061187742305,10.600833918457164,loss,SL
e0d664b9-af36-4fc7-b6e7-ce6e4ff7759d,2025-11-25 11:44:00-05:00,2025-11-25 11:44:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,671.0899853515625,674.4655352783202,674.4655352783202,139.0,-469.20143981931824,1000.0,-0.4692014398193182,2,-0.4692014398193182,10.131632478637846,loss,SL
465c18a1-8e64-42bb-b66e-48fdb754d6f0,2025-11-25 11:41:00-05:00,2025-11-25 11:41:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,671.1898999023438,674.5659494018554,674.5659494018554,139.0,-469.27088043211563,1000.0,-0.4692708804321156,2,-0.4692708804321156,9.66236159820573,loss,SL
e4b732c0-09fd-4270-a113-6b68989f9c3b,2025-11-25 11:42:00-05:00,2025-11-25 11:42:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,671.3396801757813,674.71647857666,674.71647857666,139.0,-469.3749777221509,1000.0,-0.4693749777221509,2,-0.4693749777221509,9.192986620483579,loss,SL
d4c31570-72b7-4157-adbe-8e16dc6303cc,2025-11-25 11:43:00-05:00,2025-11-25 11:43:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,671.3399853515625,674.7167852783202,674.7167852783202,139.0,-469.37518981932203,1000.0,-0.469375189819322,2,-0.469375189819322,8.723611430664256,loss,SL
ccb908f0-1bfa-475e-b162-dd26f300c1ae,2025-11-25 14:15:00-05:00,2025-11-25 14:15:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,673.5299877929688,676.9177377319335,676.9177377319335,136.0,-460.7339916991996,1000.0,-0.4607339916991996,2,-0.4607339916991996,8.262877438965056,loss,SL
d0a5abf9-849f-4c38-8650-32b7aa425cee,2025-11-25 14:16:00-05:00,2025-11-25 14:16:00-05:00,2025-11-25,2025-11,SPY,News_Fade,SHORT,DAILY,A,673.3100170898438,676.6966671752929,676.6966671752929,136.0,-460.5844116210783,1000.0,-0.46058441162107827,2,-0.46058441162107827,7.8022930273439774,loss,SL
c99382e4-1938-46d8-b976-91e202df5b84,2025-11-26 09:31:00-05:00,2025-11-26 09:31:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.0299877929688,681.4402377319335,681.4402377319335,127.0,-433.1017422485219,1000.0,-0.4331017422485219,2,-0.4331017422485219,7.3691912850954555,loss,SL
dc15b083-a222-4979-9374-38e1cce2e6e1,2025-11-26 09:38:00-05:00,2025-11-26 09:38:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,677.9649853515625,681.3749102783203,681.3749102783203,127.0,-433.0604656982347,1000.0,-0.4330604656982347,2,-0.4330604656982347,6.936130819397221,loss,SL
54ce50a2-a736-4516-9d93-dabeb9cbc255,2025-11-26 09:30:00-05:00,2025-11-26 09:30:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.0799755859375,681.4904754638671,681.4904754638671,129.0,-439.9544842529215,1000.0,-0.4399544842529215,2,-0.4399544842529215,6.496176335144299,loss,SL
2db49e75-24e1-4d72-a765-69a8c14072b9,2025-11-26 09:37:00-05:00,2025-11-26 09:37:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.1399731445313,681.5507730102538,681.5507730102538,127.0,-433.1715829467623,1000.0,-0.43317158294676233,2,-0.43317158294676233,6.0630047521975365,loss,SL
125090aa-578d-489a-9cbf-e29d5d9a0855,2025-11-25 13:45:00-05:00,2025-11-25 13:45:00-05:00,2025-11-25,2025-11,QQQ,News_Fade,LONG,DAILY,A,607.4750170898437,616.5668423461914,604.4177420043945,150.0,1363.773788452147,1000.0,1.363773788452147,2,1.363773788452147,7.426778540649684,win,TP1
b12b3008-065f-4a42-9f5a-bfc09712cdee,2025-11-26 09:33:00-05:00,2025-11-26 09:33:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.2555737304688,681.666951599121,681.666951599121,127.0,-433.24498931883784,1000.0,-0.4332449893188378,2,-0.4332449893188378,6.993533551330846,loss,SL
9166be53-2192-4a9c-a026-d18744bfb50a,2025-11-26 09:34:00-05:00,2025-11-26 09:34:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.2649731445313,681.6763980102538,681.6763980102538,127.0,-433.25095794676406,1000.0,-0.43325095794676405,2,-0.43325095794676405,6.560282593384082,loss,SL
54531db8-9fa8-4ec9-a0d9-c73aebf5c389,2025-11-26 09:39:00-05:00,2025-11-26 09:39:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.386982421875,681.7990173339844,681.7990173339844,127.0,-433.3284338378854,1000.0,-0.43332843383788544,2,-0.43332843383788544,6.126954159546197,loss,SL
8b7ae643-1a4a-41ed-88a0-a97892928edb,2025-11-26 09:32:00-05:00,2025-11-26 09:32:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.510029296875,681.9226794433594,681.9226794433594,127.0,-433.406568603511,1000.0,-0.433406568603511,2,-0.433406568603511,5.6935475909426865,loss,SL
91d735ad-732f-4e65-94b1-f39a76fb1f11,2025-11-26 09:35:00-05:00,2025-11-26 09:35:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.594990234375,682.0080651855468,682.0080651855468,127.0,-433.460518798816,1000.0,-0.433460518798816,2,-0.433460518798816,5.260087072143871,loss,SL
3e3684a6-ffa6-4c98-a2b2-065be24774a7,2025-11-26 09:36:00-05:00,2025-11-26 09:36:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.5755200195313,681.9884976196288,681.9884976196288,127.0,-433.448155212385,1000.0,-0.433448155212385,2,-0.433448155212385,4.826638916931486,loss,SL
6be6ee36-83ac-42b2-a73a-18e010641fff,2025-11-26 09:40:00-05:00,2025-11-26 09:40:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.510029296875,681.9226794433594,681.9226794433594,127.0,-433.406568603511,1000.0,-0.433406568603511,2,-0.433406568603511,4.393232348327976,loss,SL
b02b4c1a-834f-45e4-8889-356d96516451,2025-11-26 09:41:00-05:00,2025-11-26 09:41:00-05:00,2025-11-26,2025-11,SPY,News_Fade,SHORT,DAILY,A,678.6200146484375,682.0332147216797,682.0332147216797,127.0,-433.47640930175146,1000.0,-0.43347640930175146,2,-0.43347640930175146,3.9597559390262242,loss,SL
ca529d4b-9715-49c6-83cc-b23949c7c41f,2025-11-26 14:04:00-05:00,2025-11-26 14:04:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.5448803710938,617.6377047729492,617.6377047729492,136.0,-420.6241186523357,1000.0,-0.42062411865233573,2,-0.42062411865233573,3.5391318203738886,loss,SL
5dbee249-ca7e-473e-a711-f52b75367eda,2025-11-26 14:06:00-05:00,2025-11-26 14:06:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.41798828125,617.5101782226562,617.5101782226562,136.0,-420.53783203124567,1000.0,-0.4205378320312457,2,-0.4205378320312457,3.118593988342643,loss,SL
c8d3014c-27f4-42a3-a3db-bed19a684948,2025-11-26 14:08:00-05:00,2025-11-26 14:08:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.4701123046875,617.5625628662109,617.5625628662109,136.0,-420.57327636717946,1000.0,-0.42057327636717945,2,-0.42057327636717945,2.6980207119754636,loss,SL
b29c01a1-374c-41f0-8e8b-43bc68f57c49,2025-11-26 14:10:00-05:00,2025-11-26 14:10:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.5199780273438,617.6126779174804,617.6126779174804,136.0,-420.60718505857767,1000.0,-0.4206071850585777,2,-0.4206071850585777,2.277413526916886,loss,SL
09752cb0-6df1-4dcd-9a69-8719fd5cf8cd,2025-11-26 14:11:00-05:00,2025-11-26 14:11:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.574970703125,617.6679455566406,617.6679455566406,136.0,-420.6445800781157,1000.0,-0.4206445800781157,2,-0.4206445800781157,1.85676894683877,loss,SL
e8485f9a-dfb8-428a-97cd-93fcd9ef9a69,2025-11-26 14:05:00-05:00,2025-11-26 14:05:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.5899853515625,617.6830352783203,617.6830352783203,136.0,-420.65479003905693,1000.0,-0.4206547900390569,2,-0.4206547900390569,1.436114156799713,loss,SL
018176dd-015d-4230-9022-069d5e573ba2,2025-11-26 14:09:00-05:00,2025-11-26 14:09:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.6100048828125,617.7031549072265,617.7031549072265,136.0,-420.6684033202964,1000.0,-0.4206684033202964,2,-0.4206684033202964,1.0154457534794168,loss,SL
2d147e4e-d061-4b75-871e-fad871cf55a2,2025-11-26 14:07:00-05:00,2025-11-26 14:07:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.73,617.8237499999999,617.8237499999999,136.0,-420.74999999998454,1000.0,-0.4207499999999845,2,-0.4207499999999845,0.5946957534794323,loss,SL
e354f85a-90f8-49e3-b6d4-f002ab2e42a1,2025-11-26 14:00:00-05:00,2025-11-26 14:00:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,614.969990234375,618.0649401855468,618.0649401855468,136.0,-420.9131933593608,1000.0,-0.4209131933593608,2,-0.4209131933593608,0.17378256012007148,loss,SL
17df0b7f-2ea9-451d-a559-88c99872b564,2025-11-26 14:02:00-05:00,2025-11-26 14:02:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,615.0899853515625,618.1855352783202,618.1855352783202,136.0,-420.9947900390489,1000.0,-0.4209947900390489,2,-0.4209947900390489,-0.2472122299189774,loss,SL
82b50aed-f772-4e8c-83eb-596749af492d,2025-11-26 14:03:00-05:00,2025-11-26 14:03:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,615.0700268554688,618.165476989746,618.165476989746,136.0,-420.981218261707,1000.0,-0.420981218261707,2,-0.420981218261707,-0.6681934481806844,loss,SL
378d6320-c620-4112-8cc6-2d76d1abc697,2025-11-26 14:01:00-05:00,2025-11-26 14:01:00-05:00,2025-11-26,2025-11,QQQ,News_Fade,SHORT,DAILY,A,615.1872143554688,618.283250427246,618.283250427246,136.0,-421.0609057617039,1000.0,-0.4210609057617039,2,-0.4210609057617039,-1.0892543539423882,loss,SL
40872076-5b8e-43ea-a3fd-007e921baa5e,2025-11-28 09:37:00-05:00,2025-11-28 09:37:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,617.3499951171875,612.7397201538087,620.4568450927734,139.0,640.828219909661,1000.0,0.640828219909661,2,0.640828219909661,-0.44842613403272724,win,TP1
edd3dca8-aa71-473d-971f-69ea9f59965a,2025-11-28 09:31:00-05:00,2025-11-28 09:31:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.1898999023438,619.2909494018554,619.2909494018554,136.0,-421.74273193358385,1000.0,-0.42174273193358386,2,-0.42174273193358386,-0.8701688659663112,loss,SL
db244c48-9fd7-44bd-9c39-eb1e05cfb022,2025-11-28 09:30:00-05:00,2025-11-28 09:30:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.25001953125,619.3513696289062,619.3513696289062,136.0,-421.7836132812463,1000.0,-0.4217836132812463,2,-0.4217836132812463,-1.2919524792475574,loss,SL
e97d6260-0184-4767-94ed-ae9a06dd5202,2025-11-28 09:39:00-05:00,2025-11-28 09:39:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.4400219726563,619.5423220825195,619.5423220825195,137.0,-425.01511505126143,1000.0,-0.42501511505126144,2,-0.42501511505126144,-1.716967594298819,loss,SL
b587ece4-2dfb-4be9-ab0f-59f751b0f376,2025-11-28 09:32:00-05:00,2025-11-28 09:32:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.5299267578125,619.6326763916015,619.6326763916015,136.0,-421.9739501953063,1000.0,-0.4219739501953063,2,-0.4219739501953063,-2.1389415444941253,loss,SL
914f5f3c-876d-4568-89ad-8809ed6aef0c,2025-11-28 09:33:00-05:00,2025-11-28 09:33:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.6800122070313,619.7835122680664,619.7835122680664,136.0,-422.07600830077445,1000.0,-0.42207600830077446,2,-0.42207600830077446,-2.5610175527948997,loss,SL
da4e4ce8-2244-46e1-9a1a-60ba59f9980a,2025-11-28 09:35:00-05:00,2025-11-28 09:35:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.8000073242188,619.9041073608398,619.9041073608398,139.0,-431.4699050903257,1000.0,-0.43146990509032573,2,-0.43146990509032573,-2.9924874578852254,loss,SL
f386d73a-958c-4f23-9f67-5b6c6891581f,2025-11-28 09:34:00-05:00,2025-11-28 09:34:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.98,620.0849999999999,620.0849999999999,139.0,-431.5949999999867,1000.0,-0.43159499999998674,2,-0.43159499999998674,-3.4240824578852123,loss,SL
19a5c6b4-8298-415b-89b2-1a0ab04dbd85,2025-11-28 09:36:00-05:00,2025-11-28 09:36:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.95998046875,620.0648803710936,620.0648803710936,139.0,-431.5810864257629,1000.0,-0.4315810864257629,2,-0.4315810864257629,-3.8556635443109752,loss,SL
a2a27f49-c6b6-4d87-9d6f-d2bb50a11562,2025-11-28 09:38:00-05:00,2025-11-28 09:38:00-05:00,2025-11-28,2025-11,QQQ,Session_Open_Scalp,SHORT,SCALP,A,616.949970703125,620.0548205566406,620.0548205566406,137.0,-425.36442993163564,1000.0,-0.42536442993163565,2,-0.42536442993163565,-4.281027974242611,loss,SL
